,reason1,reason2,reason3,reason4,month,week_day,Transportation Expense,Distance to Work,Age,Daily Work Load Average,Body Mass Index,Education,Children,Pets,Absenteeism Time in Hours
200,0,0,1,0,4,3,2.3489248152812423,1.2915583195258205,-0.06543905411824555,1.3664877078835713,-1.3493886253276657,1,2,4,8
201,1,0,0,0,4,4,1.0058443707754152,0.41281583670825295,-0.5360623885302863,1.3664877078835713,0.7674311803407343,1,2,1,16
202,1,0,0,0,4,5,0.19094162916513804,-1.2770735533255309,0.09143539068576804,1.3664877078835713,0.5322289797109121,0,1,1,3
203,0,0,0,0,4,1,0.19094162916513804,-0.060353192501206535,1.8170542835299177,1.3664877078835713,1.473037782230201,1,1,5,0
204,1,0,0,0,5,3,1.0058443707754152,0.41281583670825295,-0.5360623885302863,2.677510353505007,0.7674311803407343,1,2,1,8
205,0,0,0,1,5,4,-1.0163216917389764,-1.2094779777241795,-0.37918794372627274,2.677510353505007,-0.4085798228083768,1,2,0,2
206,0,0,0,1,5,1,-1.0163216917389764,-1.2094779777241795,-0.37918794372627274,2.677510353505007,-0.4085798228083768,1,2,0,1
207,0,0,1,0,5,2,-0.6541426954677421,1.4267494707285233,0.24830983548978164,2.677510353505007,1.0026333809705565,1,0,0,8
208,0,0,1,0,5,2,0.04003371405212374,-0.2631399193052606,-1.3204346125503543,2.677510353505007,-0.643782023438199,1,1,2,8
209,1,0,0,0,5,3,-0.5786887379112349,0.8183892903163611,-1.477309057354368,2.677510353505007,-1.3493886253276657,1,0,0,4
210,0,0,0,1,5,1,-1.0163216917389764,-1.2094779777241795,-0.37918794372627274,2.677510353505007,-0.4085798228083768,1,2,0,2
211,1,0,0,0,5,2,-0.6541426954677421,1.4267494707285233,0.24830983548978164,2.677510353505007,1.0026333809705565,1,0,0,1
212,1,0,0,0,5,3,1.0058443707754152,0.41281583670825295,-0.5360623885302863,2.677510353505007,0.7674311803407343,1,2,1,24
213,0,0,0,0,5,3,0.854936455662401,-1.682647006933639,0.4051842802937953,2.677510353505007,-0.643782023438199,1,2,0,0
214,0,0,0,0,5,3,1.624566822738774,-0.9390956753187741,-1.3204346125503543,2.677510353505007,-0.4085798228083768,0,0,0,0
215,0,0,0,0,5,3,2.3489248152812423,1.2915583195258205,-0.06543905411824555,2.677510353505007,-1.3493886253276657,1,2,4,0
216,0,0,0,0,5,3,2.4998327303942567,-1.0066912509201256,2.1308031731379447,2.677510353505007,-0.643782023438199,1,0,0,0
217,1,0,0,0,5,2,-0.6541426954677421,1.4267494707285233,0.24830983548978164,2.677510353505007,1.0026333809705565,1,0,0,1
218,1,0,0,0,5,3,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,2.677510353505007,1.0026333809705565,1,1,0,24
219,0,0,0,1,5,5,2.092381359589118,1.4943450463298746,-1.3204346125503543,2.677510353505007,0.061824578451267674,1,1,4,8
220,0,0,1,0,6,1,0.3569403357894538,-0.33073549490661197,0.7189331699018224,2.644154688848709,-0.8789842240680212,1,0,0,8
221,0,0,0,1,6,1,2.092381359589118,1.4943450463298746,-1.3204346125503543,2.644154688848709,0.061824578451267674,1,1,4,8
222,1,0,0,0,6,2,0.3569403357894538,-0.33073549490661197,0.7189331699018224,2.644154688848709,-0.8789842240680212,1,0,0,24
223,0,0,0,1,6,4,1.036025953798018,0.07483795870149618,0.5620587250978089,2.644154688848709,-0.4085798228083768,1,1,1,4
224,1,0,0,0,6,5,0.3569403357894538,-0.33073549490661197,0.7189331699018224,2.644154688848709,-0.8789842240680212,1,0,0,8
225,1,0,0,0,6,1,-0.6541426954677421,1.4267494707285233,0.24830983548978164,2.644154688848709,1.0026333809705565,1,0,0,8
226,0,0,0,1,6,1,-1.0163216917389764,-1.2094779777241795,-0.37918794372627274,2.644154688848709,-0.4085798228083768,1,2,0,4
227,1,0,0,0,6,1,0.3569403357894538,-0.33073549490661197,0.7189331699018224,2.644154688848709,-0.8789842240680212,1,0,0,8
228,1,0,0,0,6,3,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,2.644154688848709,1.0026333809705565,1,1,0,8
229,1,0,0,0,6,5,0.19094162916513804,-1.2770735533255309,0.09143539068576804,2.644154688848709,0.5322289797109121,0,1,1,16
230,0,0,0,1,6,2,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,2.644154688848709,1.0026333809705565,1,1,0,1
231,1,0,0,0,6,3,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,2.644154688848709,1.0026333809705565,1,1,0,80
232,0,0,0,1,6,4,2.3489248152812423,1.2915583195258205,-0.06543905411824555,2.644154688848709,-1.3493886253276657,1,2,4,8
233,1,0,0,0,6,5,-0.6541426954677421,1.4267494707285233,0.24830983548978164,2.644154688848709,1.0026333809705565,1,0,0,2
234,0,0,0,1,6,1,1.0058443707754152,1.2239627439244691,1.9739287283339313,2.644154688848709,2.178644384119668,1,0,2,2
235,0,0,0,1,6,4,0.04003371405212374,-0.2631399193052606,-1.3204346125503543,2.644154688848709,-0.643782023438199,1,1,2,2
236,0,0,1,0,7,2,-1.0163216917389764,-1.2094779777241795,-0.37918794372627274,0.08777054857093426,-0.4085798228083768,1,2,0,16
237,1,0,0,0,7,3,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,0.08777054857093426,1.0026333809705565,1,1,0,8
238,1,0,0,0,7,5,-1.5746809776571293,-1.3446691289268822,0.09143539068576804,0.08777054857093426,0.2970267790810899,1,0,0,8
239,0,0,0,1,7,5,-1.5746809776571293,-1.3446691289268822,0.09143539068576804,0.08777054857093426,0.2970267790810899,1,0,0,4
240,0,0,0,1,7,2,1.624566822738774,-0.9390956753187741,-1.3204346125503543,0.08777054857093426,-0.4085798228083768,0,0,0,8
241,0,0,1,0,7,4,-0.6541426954677421,-0.2631399193052606,-1.0066857229423272,0.08777054857093426,-1.8197930265873101,0,0,0,8
242,0,0,0,1,7,5,-1.0163216917389764,-1.2094779777241795,-0.37918794372627274,0.08777054857093426,-0.4085798228083768,1,2,0,2
243,1,0,0,0,7,1,1.624566822738774,-0.9390956753187741,-1.3204346125503543,0.08777054857093426,-0.4085798228083768,0,0,0,8
244,1,0,0,0,7,2,1.624566822738774,-0.9390956753187741,-1.3204346125503543,0.08777054857093426,-0.4085798228083768,0,0,0,8
245,0,0,0,1,7,1,-0.9861401087163735,-0.19554434370390925,-1.1635601677463407,0.08777054857093426,-1.1141864246978435,1,0,0,3
246,0,0,0,1,7,2,2.092381359589118,1.4943450463298746,-1.3204346125503543,0.08777054857093426,0.061824578451267674,1,1,4,8
247,0,0,0,1,7,3,1.0058443707754152,0.41281583670825295,-0.5360623885302863,0.08777054857093426,0.7674311803407343,1,2,1,8
248,0,0,0,1,7,4,-0.6541426954677421,1.4267494707285233,0.24830983548978164,0.08777054857093426,1.0026333809705565,1,0,0,8
249,0,0,1,0,7,1,1.0058443707754152,0.41281583670825295,-0.5360623885302863,0.08777054857093426,0.7674311803407343,1,2,1,32
250,0,0,1,0,7,4,1.0058443707754152,0.41281583670825295,-0.5360623885302863,0.08777054857093426,0.7674311803407343,1,2,1,8
251,0,0,0,0,7,4,0.5682114169476737,1.359153895127172,-0.06543905411824555,0.08777054857093426,-0.8789842240680212,1,4,0,0
252,0,0,1,0,8,4,1.0058443707754152,0.41281583670825295,-0.5360623885302863,-0.15469562846963375,0.7674311803407343,1,2,1,8
253,0,0,1,0,8,4,-0.9861401087163735,-0.19554434370390925,-1.1635601677463407,-0.15469562846963375,-1.1141864246978435,1,0,0,3
254,0,0,0,1,8,7,1.0058443707754152,0.41281583670825295,-0.5360623885302863,-0.15469562846963375,0.7674311803407343,1,2,1,1
255,0,0,1,0,8,1,0.08530608858602803,-1.074286826521477,3.3857987315700537,-0.15469562846963375,-1.1141864246978435,1,2,1,8
256,1,0,0,0,8,3,1.171843077399731,-0.2631399193052606,1.0326820595098496,-0.15469562846963375,-0.4085798228083768,1,2,1,1
257,1,0,0,0,8,3,1.171843077399731,-0.2631399193052606,1.0326820595098496,-0.15469562846963375,-0.4085798228083768,1,2,1,2
258,0,0,0,1,8,4,0.5682114169476737,1.359153895127172,-0.06543905411824555,-0.15469562846963375,-0.8789842240680212,1,4,0,4
259,0,0,0,1,8,1,1.0058443707754152,0.41281583670825295,-0.5360623885302863,-0.15469562846963375,0.7674311803407343,1,2,1,4
260,0,0,0,1,8,2,0.38712191881205665,-0.33073549490661197,1.6601798387259041,-0.15469562846963375,1.2378355816003788,1,2,1,1
261,1,0,0,0,8,3,0.6889377490380852,-1.2770735533255309,-0.5360623885302863,-0.15469562846963375,-0.4085798228083768,0,0,0,8
262,0,0,0,1,8,3,-0.6541426954677421,-0.2631399193052606,-1.0066857229423272,-0.15469562846963375,-1.8197930265873101,0,0,0,1
263,1,0,0,0,8,3,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,-0.15469562846963375,1.0026333809705565,1,1,0,3
264,0,0,0,1,8,7,0.38712191881205665,-0.33073549490661197,1.6601798387259041,-0.15469562846963375,1.2378355816003788,1,2,1,2
265,0,0,0,1,8,1,0.19094162916513804,-1.2770735533255309,0.09143539068576804,-0.15469562846963375,0.5322289797109121,0,1,1,1
266,0,0,0,1,8,3,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,-0.15469562846963375,1.0026333809705565,1,1,0,1
267,0,0,1,0,8,3,0.19094162916513804,-1.2770735533255309,0.09143539068576804,-0.15469562846963375,0.5322289797109121,0,1,1,8
268,1,0,0,0,8,1,2.092381359589118,1.4943450463298746,-1.3204346125503543,-0.15469562846963375,0.061824578451267674,1,1,4,8
269,1,0,0,0,8,2,-0.5786887379112349,0.8183892903163611,-1.477309057354368,-0.15469562846963375,-1.3493886253276657,1,0,0,8
270,1,0,0,0,9,1,-0.6541426954677421,1.4267494707285233,0.24830983548978164,0.5604758261776095,1.0026333809705565,1,0,0,8
271,0,0,0,1,9,5,-0.6541426954677421,1.4267494707285233,0.24830983548978164,0.5604758261776095,1.0026333809705565,1,0,0,3
272,0,0,1,0,9,3,1.0058443707754152,0.41281583670825295,-0.5360623885302863,0.5604758261776095,0.7674311803407343,1,2,1,24
273,0,0,0,0,9,4,0.19094162916513804,-0.6687133729133687,1.0326820595098496,0.5604758261776095,2.6490487853793123,1,1,0,0
274,1,0,0,0,9,1,0.3569403357894538,-0.33073549490661197,0.7189331699018224,0.5604758261776095,-0.8789842240680212,1,0,0,16
275,0,0,0,1,9,2,1.036025953798018,0.07483795870149618,0.5620587250978089,0.5604758261776095,-0.4085798228083768,1,1,1,3
276,0,0,0,0,9,2,0.13057846311993232,0.34522026110690157,0.4051842802937953,0.5604758261776095,1.9434421834898454,1,2,2,0
277,0,0,0,0,9,2,1.036025953798018,1.359153895127172,-0.6929368333343,0.5604758261776095,-0.8789842240680212,1,0,0,0
278,1,0,0,0,9,3,-0.6541426954677421,1.4267494707285233,0.24830983548978164,0.5604758261776095,1.0026333809705565,1,0,0,8
279,1,0,0,0,9,3,0.3569403357894538,-0.33073549490661197,0.7189331699018224,0.5604758261776095,-0.8789842240680212,1,0,0,32
280,0,0,0,1,9,4,-0.6541426954677421,1.4267494707285233,0.24830983548978164,0.5604758261776095,1.0026333809705565,1,0,0,1
281,0,0,0,1,9,5,1.036025953798018,0.07483795870149618,0.5620587250978089,0.5604758261776095,-0.4085798228083768,1,1,1,4
282,0,0,0,1,9,5,0.5682114169476737,1.359153895127172,-0.06543905411824555,0.5604758261776095,-0.8789842240680212,1,4,0,4
283,0,0,0,1,9,3,0.19094162916513804,-0.6687133729133687,1.0326820595098496,0.5604758261776095,2.6490487853793123,1,1,0,8
284,0,0,0,1,9,4,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,0.5604758261776095,1.0026333809705565,1,1,0,1
285,0,0,0,0,9,4,0.19094162916513804,-0.6687133729133687,1.0326820595098496,0.5604758261776095,2.6490487853793123,1,1,0,0
286,0,0,0,1,9,5,1.036025953798018,0.07483795870149618,0.5620587250978089,0.5604758261776095,-0.4085798228083768,1,1,1,3
287,1,0,0,0,9,1,1.036025953798018,0.07483795870149618,0.5620587250978089,0.5604758261776095,-0.4085798228083768,1,1,1,40
288,1,0,0,0,9,1,-0.6541426954677421,1.4267494707285233,0.24830983548978164,0.5604758261776095,1.0026333809705565,1,0,0,8
289,0,0,0,1,10,3,1.0058443707754152,0.41281583670825295,-0.5360623885302863,-0.16964816779831918,0.7674311803407343,1,2,1,8
290,0,0,0,1,10,3,0.19094162916513804,-1.2770735533255309,0.09143539068576804,-0.16964816779831918,0.5322289797109121,0,1,1,4
291,0,0,0,1,10,3,1.0058443707754152,0.41281583670825295,-0.5360623885302863,-0.16964816779831918,0.7674311803407343,1,2,1,8
292,0,0,0,1,10,4,1.0058443707754152,0.41281583670825295,-0.5360623885302863,-0.16964816779831918,0.7674311803407343,1,2,1,8
293,0,0,0,0,10,4,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,-0.16964816779831918,1.0026333809705565,1,1,0,0
294,0,0,0,0,10,4,0.38712191881205665,-0.33073549490661197,1.6601798387259041,-0.16964816779831918,1.2378355816003788,1,2,1,0
295,1,0,0,0,10,3,-0.6541426954677421,-0.2631399193052606,-1.0066857229423272,-0.16964816779831918,-1.8197930265873101,0,0,0,8
296,1,0,0,0,10,3,-1.5746809776571293,-1.3446691289268822,0.09143539068576804,-0.16964816779831918,0.2970267790810899,1,0,0,3
297,0,0,0,1,10,3,2.2131076916795296,-0.8715000997174228,-0.8498112781383136,-0.16964816779831918,-0.4085798228083768,1,3,0,8
298,0,0,0,1,10,5,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.16964816779831918,1.0026333809705565,1,0,0,1
299,1,0,0,0,10,5,-0.6541426954677421,-0.2631399193052606,-1.0066857229423272,-0.16964816779831918,-1.8197930265873101,0,0,0,64
300,0,0,0,0,10,5,0.19094162916513804,-0.6687133729133687,1.0326820595098496,-0.16964816779831918,2.6490487853793123,1,1,0,0
301,0,0,1,0,10,6,1.0058443707754152,0.41281583670825295,-0.5360623885302863,-0.16964816779831918,0.7674311803407343,1,2,1,16
302,0,0,0,1,10,7,0.5682114169476737,1.359153895127172,-0.06543905411824555,-0.16964816779831918,-0.8789842240680212,1,4,0,3
303,0,0,0,0,10,7,0.19094162916513804,-0.6687133729133687,1.0326820595098496,-0.16964816779831918,2.6490487853793123,1,1,0,0
304,0,0,0,1,10,3,0.19094162916513804,-0.6687133729133687,1.0326820595098496,-0.16964816779831918,2.6490487853793123,1,1,0,2
305,0,0,0,1,10,3,0.19094162916513804,-0.6687133729133687,1.0326820595098496,-0.16964816779831918,2.6490487853793123,1,1,0,2
306,0,0,0,1,10,4,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,-0.16964816779831918,1.0026333809705565,1,1,0,1
307,0,0,0,1,10,4,1.036025953798018,0.07483795870149618,0.5620587250978089,-0.16964816779831918,-0.4085798228083768,1,1,1,4
308,0,0,0,1,10,6,-0.6541426954677421,-0.2631399193052606,-1.0066857229423272,-0.16964816779831918,-1.8197930265873101,0,0,0,16
309,0,0,0,1,10,6,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,-0.16964816779831918,1.0026333809705565,1,1,0,1
310,1,0,0,0,10,3,2.092381359589118,1.4943450463298746,-1.3204346125503543,-0.16964816779831918,0.061824578451267674,1,1,4,8
311,0,0,0,0,10,4,0.5682114169476737,1.359153895127172,-0.06543905411824555,-0.16964816779831918,-0.8789842240680212,1,4,0,0
312,0,0,0,0,10,4,1.036025953798018,0.07483795870149618,0.5620587250978089,-0.16964816779831918,-0.4085798228083768,1,1,1,0
313,0,0,0,0,10,4,-0.9861401087163735,-0.19554434370390925,-1.1635601677463407,-0.16964816779831918,-1.1141864246978435,1,0,0,0
314,1,0,0,0,10,5,-0.6541426954677421,-0.2631399193052606,-1.0066857229423272,-0.16964816779831918,-1.8197930265873101,0,0,0,5
315,1,0,0,0,10,5,-0.6541426954677421,-0.2631399193052606,-1.0066857229423272,-0.16964816779831918,-1.8197930265873101,0,0,0,5
316,0,0,0,1,10,6,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,-0.16964816779831918,1.0026333809705565,1,1,0,1
317,1,0,0,0,11,1,-1.5746809776571293,-1.3446691289268822,0.09143539068576804,0.30578257266258224,0.2970267790810899,1,0,0,8
318,0,0,0,1,11,1,0.38712191881205665,-0.33073549490661197,1.6601798387259041,0.30578257266258224,1.2378355816003788,1,2,1,2
319,1,0,0,0,11,2,-0.6541426954677421,1.4267494707285233,0.24830983548978164,0.30578257266258224,1.0026333809705565,1,0,0,8
320,0,0,0,1,11,5,0.5682114169476737,1.359153895127172,-0.06543905411824555,0.30578257266258224,-0.8789842240680212,1,4,0,3
321,0,0,0,1,11,1,1.036025953798018,0.07483795870149618,0.5620587250978089,0.30578257266258224,-0.4085798228083768,1,1,1,1
322,1,0,0,0,11,1,2.3489248152812423,1.2915583195258205,-0.06543905411824555,0.30578257266258224,-1.3493886253276657,1,2,4,8
323,1,0,0,0,11,1,-1.0163216917389764,-1.2094779777241795,-0.37918794372627274,0.30578257266258224,-0.4085798228083768,1,2,0,120
324,0,0,0,1,11,1,0.19094162916513804,-0.6687133729133687,1.0326820595098496,0.30578257266258224,2.6490487853793123,1,1,0,8
325,0,0,0,0,11,2,1.624566822738774,-0.9390956753187741,-1.3204346125503543,0.30578257266258224,-0.4085798228083768,0,0,0,0
326,0,0,1,0,11,3,0.19094162916513804,-1.2770735533255309,0.09143539068576804,0.30578257266258224,0.5322289797109121,0,1,1,1
327,1,0,0,0,11,3,-1.5746809776571293,-1.3446691289268822,0.09143539068576804,0.30578257266258224,0.2970267790810899,1,0,0,3
328,0,0,0,1,11,4,0.19094162916513804,-1.2770735533255309,0.09143539068576804,0.30578257266258224,0.5322289797109121,0,1,1,2
329,0,0,0,1,11,4,-0.6541426954677421,1.4267494707285233,0.24830983548978164,0.30578257266258224,1.0026333809705565,1,0,0,3
330,1,0,0,0,11,5,0.3569403357894538,-0.33073549490661197,0.7189331699018224,0.30578257266258224,-0.8789842240680212,1,0,0,8
331,1,0,0,0,11,5,1.036025953798018,0.07483795870149618,0.5620587250978089,0.30578257266258224,-0.4085798228083768,1,1,1,4
332,1,0,0,0,11,1,0.3569403357894538,-0.33073549490661197,0.7189331699018224,0.30578257266258224,-0.8789842240680212,1,0,0,8
333,0,0,0,1,11,2,-0.6541426954677421,1.4267494707285233,0.24830983548978164,0.30578257266258224,1.0026333809705565,1,0,0,1
334,1,0,0,0,11,3,0.5682114169476737,1.359153895127172,-0.06543905411824555,0.30578257266258224,-0.8789842240680212,1,4,0,8
335,0,1,0,0,11,5,0.5682114169476737,1.359153895127172,-0.06543905411824555,0.30578257266258224,-0.8789842240680212,1,4,0,8
336,0,0,0,0,11,5,2.3489248152812423,1.2915583195258205,-0.06543905411824555,0.30578257266258224,-1.3493886253276657,1,2,4,0
337,0,0,0,0,11,2,0.854936455662401,-1.682647006933639,0.4051842802937953,0.30578257266258224,-0.643782023438199,1,2,0,0
338,0,0,0,1,11,4,-0.6541426954677421,1.4267494707285233,0.24830983548978164,0.30578257266258224,1.0026333809705565,1,0,0,1
339,1,0,0,0,12,1,0.04003371405212374,-0.2631399193052606,-1.3204346125503543,-0.879468713722589,-0.643782023438199,1,1,2,3
340,0,0,0,1,12,1,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.879468713722589,1.0026333809705565,1,0,0,2
341,0,0,0,1,12,1,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.879468713722589,1.0026333809705565,1,0,0,1
342,0,0,0,1,12,1,0.19094162916513804,-1.2770735533255309,0.09143539068576804,-0.879468713722589,0.5322289797109121,0,1,1,3
343,0,0,0,1,12,2,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,-0.879468713722589,1.0026333809705565,1,1,0,1
344,0,0,0,1,12,5,0.5682114169476737,1.359153895127172,-0.06543905411824555,-0.879468713722589,-0.8789842240680212,1,4,0,4
345,1,0,0,0,12,4,0.3569403357894538,-0.33073549490661197,0.7189331699018224,-0.879468713722589,-0.8789842240680212,1,0,0,8
346,0,0,0,1,12,4,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.879468713722589,1.0026333809705565,1,0,0,1
347,0,0,0,1,12,5,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.879468713722589,1.0026333809705565,1,0,0,1
348,0,0,0,1,12,2,-0.6541426954677421,-0.2631399193052606,-1.0066857229423272,-0.879468713722589,-1.8197930265873101,0,0,0,1
349,0,0,0,1,12,2,-1.5746809776571293,-1.3446691289268822,0.09143539068576804,-0.879468713722589,0.2970267790810899,1,0,0,8
350,0,0,0,1,12,4,0.19094162916513804,-1.2770735533255309,0.09143539068576804,-0.879468713722589,0.5322289797109121,0,1,1,2
351,0,0,0,1,12,5,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.879468713722589,1.0026333809705565,1,0,0,1
352,1,0,0,0,12,2,0.19094162916513804,-0.6687133729133687,1.0326820595098496,-0.879468713722589,2.6490487853793123,1,1,0,8
353,1,0,0,0,12,2,0.19094162916513804,-1.2770735533255309,0.09143539068576804,-0.879468713722589,0.5322289797109121,0,1,1,4
354,0,0,0,1,12,3,0.5682114169476737,1.359153895127172,-0.06543905411824555,-0.879468713722589,-0.8789842240680212,1,4,0,8
355,0,0,0,1,12,1,-0.9861401087163735,-0.19554434370390925,-1.1635601677463407,-0.879468713722589,-1.1141864246978435,1,0,0,2
356,0,0,0,1,12,1,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.879468713722589,1.0026333809705565,1,0,0,3
357,0,0,1,0,12,1,1.0058443707754152,0.41281583670825295,-0.5360623885302863,-0.879468713722589,0.7674311803407343,1,2,1,8
358,0,0,0,1,1,3,0.04003371405212374,-0.2631399193052606,-1.3204346125503543,1.4567280330294312,-0.643782023438199,1,1,2,5
359,0,0,1,0,1,1,-1.5746809776571293,-1.3446691289268822,0.09143539068576804,1.4567280330294312,0.2970267790810899,1,0,0,32
360,0,0,0,1,1,1,-1.0163216917389764,-1.2094779777241795,-0.37918794372627274,1.4567280330294312,-0.4085798228083768,1,2,0,2
361,1,0,0,0,1,2,0.19094162916513804,-1.2770735533255309,0.09143539068576804,1.4567280330294312,0.5322289797109121,0,1,1,1
362,0,0,0,1,1,2,-1.0163216917389764,-1.2094779777241795,-0.37918794372627274,1.4567280330294312,-0.4085798228083768,1,2,0,4
363,0,0,0,1,1,1,1.0058443707754152,0.41281583670825295,-0.5360623885302863,1.4567280330294312,0.7674311803407343,1,2,1,8
364,1,0,0,0,1,3,1.036025953798018,0.07483795870149618,0.5620587250978089,1.4567280330294312,-0.4085798228083768,1,1,1,8
365,0,0,0,1,1,1,0.19094162916513804,-0.6687133729133687,1.0326820595098496,1.4567280330294312,2.6490487853793123,1,1,0,8
366,0,0,0,1,1,1,-1.5746809776571293,-1.1418824021228282,2.1308031731379447,1.4567280330294312,1.0026333809705565,1,1,0,4
367,0,0,0,1,1,3,-0.6541426954677421,1.4267494707285233,0.24830983548978164,1.4567280330294312,1.0026333809705565,1,0,0,1
368,0,0,0,1,1,5,-0.6541426954677421,1.4267494707285233,0.24830983548978164,1.4567280330294312,1.0026333809705565,1,0,0,1
369,0,0,0,1,2,2,-1.5746809776571293,-1.3446691289268822,0.09143539068576804,-0.4996792156232601,0.2970267790810899,1,0,0,2
370,0,0,0,1,2,3,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.4996792156232601,1.0026333809705565,1,0,0,3
371,1,0,0,0,2,3,0.04003371405212374,-0.2631399193052606,-1.3204346125503543,-0.4996792156232601,-0.643782023438199,1,1,2,1
372,0,0,0,1,2,5,1.0058443707754152,0.41281583670825295,-0.5360623885302863,-0.4996792156232601,0.7674311803407343,1,2,1,3
373,0,0,0,1,2,5,0.5682114169476737,1.359153895127172,-0.06543905411824555,-0.4996792156232601,-0.8789842240680212,1,4,0,3
374,0,0,0,1,2,5,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.4996792156232601,1.0026333809705565,1,0,0,3
375,0,0,0,1,2,1,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.4996792156232601,1.0026333809705565,1,0,0,2
376,0,0,0,1,2,3,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.4996792156232601,1.0026333809705565,1,0,0,3
377,1,0,0,0,2,4,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.4996792156232601,1.0026333809705565,1,0,0,8
378,0,0,0,1,2,4,0.3569403357894538,-0.33073549490661197,0.7189331699018224,-0.4996792156232601,-0.8789842240680212,1,0,0,8
379,0,0,0,1,2,5,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.4996792156232601,1.0026333809705565,1,0,0,3
380,0,0,0,1,2,1,-0.5032347803547277,-0.060353192501206535,-0.5360623885302863,-0.4996792156232601,-0.4085798228083768,1,2,2,8
381,0,0,0,1,2,1,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.4996792156232601,1.0026333809705565,1,0,0,3
382,0,0,0,1,2,2,0.3569403357894538,-0.33073549490661197,0.7189331699018224,-0.4996792156232601,-0.8789842240680212,1,0,0,2
383,0,0,0,1,2,2,1.036025953798018,0.07483795870149618,0.5620587250978089,-0.4996792156232601,-0.4085798228083768,1,1,1,2
384,1,0,0,0,2,3,-0.9861401087163735,-0.19554434370390925,-1.1635601677463407,-0.4996792156232601,-1.1141864246978435,1,0,0,16
385,0,0,0,1,2,3,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.4996792156232601,1.0026333809705565,1,0,0,3
386,0,0,0,1,2,5,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.4996792156232601,1.0026333809705565,1,0,0,3
387,1,0,0,0,2,5,0.3569403357894538,-0.33073549490661197,0.7189331699018224,-0.4996792156232601,-0.8789842240680212,1,0,0,24
388,0,0,0,1,2,3,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.4996792156232601,1.0026333809705565,1,0,0,3
389,0,0,0,1,2,5,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.4996792156232601,1.0026333809705565,1,0,0,3
390,0,0,1,0,3,2,-1.5746809776571293,-1.3446691289268822,0.09143539068576804,-0.6854857703915868,0.2970267790810899,1,0,0,8
391,0,0,1,0,3,3,0.3569403357894538,-0.33073549490661197,0.7189331699018224,-0.6854857703915868,-0.8789842240680212,1,0,0,16
392,0,0,0,1,3,5,0.3569403357894538,-0.33073549490661197,0.7189331699018224,-0.6854857703915868,-0.8789842240680212,1,0,0,2
393,0,0,0,1,3,5,0.5682114169476737,1.359153895127172,-0.06543905411824555,-0.6854857703915868,-0.8789842240680212,1,4,0,4
394,0,0,0,1,3,1,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.6854857703915868,1.0026333809705565,1,0,0,2
395,0,0,0,1,3,1,0.19094162916513804,-1.2770735533255309,0.09143539068576804,-0.6854857703915868,0.5322289797109121,0,1,1,8
396,0,0,0,1,3,2,-0.6541426954677421,-0.533522221710666,0.5620587250978089,-0.6854857703915868,-1.1141864246978435,0,2,0,8
397,0,0,0,1,3,2,2.3489248152812423,1.2915583195258205,-0.06543905411824555,-0.6854857703915868,-1.3493886253276657,1,2,4,8
398,0,0,0,1,3,1,-0.6541426954677421,1.4267494707285233,0.24830983548978164,-0.6854857703915868,1.0026333809705565,1,0,0,16
399,0,0,0,1,3,3,2.092381359589118,1.4943450463298746,-1.3204346125503543,-0.6854857703915868,0.061824578451267674,1,1,4,8
400,0,0,0,0,3,3,2.2131076916795296,-0.8715000997174228,-0.8498112781383136,-0.6854857703915868,-0.4085798228083768,1,3,0,0
401,0,0,1,0,3,4,0.19094162916513804,-1.2770735533255309,0.09143539068576804,-0.6854857703915868,0.5322289797109121,0,1,1,8
